Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
242019,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Allegany,Potomac River,39.6176,-78.7335,Map derived,Approximate,North Branch Potomac,2070002,2001,,,established,,Literature,,,Freshwater,17149,Journal Article,2001,"Bounds, D.L., T.A. Mollett, and M.H. Sherfy",The Nutria Nuisance in Maryland and the Search for Solutions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242014,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Anne Arundel,Patuxent River,38.990388,-76.70607,GNIS,Approximate,Patuxent,2060006,2001,,,established,,Literature,,,Freshwater,17149,Journal Article,2001,"Bounds, D.L., T.A. Mollett, and M.H. Sherfy",The Nutria Nuisance in Maryland and the Search for Solutions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656912,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Baltimore,[Near Jones Falls Trail],39.33543,-76.64674,Map derived,Accurate,Gunpowder-Patapsco,2060003,2021,1,28,unknown,,NAS sighting report,,,Freshwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254285,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Calvert,Parkers Creek Wildlife Management Area,38.5353,-76.5354,reported,Approximate,Severn,2060004,1999,,,failed,"Fourty nutria killed in 1999-2000, ten others accounted dead. Re-checked annually since with no sign of recurrence.",Literature,,,Freshwater,18110,Web Page,2008,"Kendrot, S.",Nutria Project. Map of Key locations for Maryland Nutria Project.,USDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254289,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Calvert,Cove Point,38.3837,-76.3909,reported,Accurate,Severn,2060004,2000,,,failed,Nutria killed in traps by MD DNR,Literature,,,Freshwater,18110,Web Page,2008,"Kendrot, S.",Nutria Project. Map of Key locations for Maryland Nutria Project.,USDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242015,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Calvert,Patuxent River mouth,38.319013,-76.40495,GNIS,Approximate,Upper Chesapeake Bay,2060001,2001,,,established,,Literature,,,Freshwater,17149,Journal Article,2001,"Bounds, D.L., T.A. Mollett, and M.H. Sherfy",The Nutria Nuisance in Maryland and the Search for Solutions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254287,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Calvert,Flag Ponds Park,38.4505,-76.46,reported,Approximate,Severn,2060004,1998,,,established,Nutria sighted by county biologist,Literature,,,Freshwater,18110,Web Page,2008,"Kendrot, S.",Nutria Project. Map of Key locations for Maryland Nutria Project.,USDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254288,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Calvert,Cove Point,38.3837,-76.3909,reported,Accurate,Severn,2060004,1999,,,failed,Nutria found dead,Literature,,,Freshwater,18110,Web Page,2008,"Kendrot, S.",Nutria Project. Map of Key locations for Maryland Nutria Project.,USDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254232,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Caroline,"Choptank River, Hog Island",38.726,-76.0048,reported,Accurate,Choptank,2060005,2007,,,established,,Literature,,,Freshwater,18110,Web Page,2008,"Kendrot, S.",Nutria Project. Map of Key locations for Maryland Nutria Project.,USDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254229,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Caroline,Tanyard,38.7728,-75.9577,reported,Accurate,Choptank,2060005,2008,1,24,established,nutria killed by homeowner's dog,Literature,,,Freshwater,18110,Web Page,2008,"Kendrot, S.",Nutria Project. Map of Key locations for Maryland Nutria Project.,USDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242028,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Cecil,Cecil County,39.592628,-75.951459,US Census Bureau,Centroid,Chester-Sassafras,2060002,2001,,,established,,Literature,,,Freshwater,17149,Journal Article,2001,"Bounds, D.L., T.A. Mollett, and M.H. Sherfy",The Nutria Nuisance in Maryland and the Search for Solutions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242021,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Charles/Prince G,Potomac River,38.6989,-77.0813,Map derived,Approximate,Middle Potomac-Anacostia-Occoquan,2070010,2001,,,established,,Literature,,,Freshwater,17149,Journal Article,2001,"Bounds, D.L., T.A. Mollett, and M.H. Sherfy",The Nutria Nuisance in Maryland and the Search for Solutions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242029,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Dorchester,Fishing Bay Wildlife Management Area,38.3417877,-75.935767,GNIS,Accurate,Tangier,2080110,2001,,,established,,Literature,,,Freshwater,17149,Journal Article,2001,"Bounds, D.L., T.A. Mollett, and M.H. Sherfy",The Nutria Nuisance in Maryland and the Search for Solutions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250256,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Dorchester,Fishing Bay Wildlife Management Area,38.3417877,-75.935767,GNIS,Accurate,Tangier,2080110,2001,,,established,,Literature,,,Freshwater,17261,Journal Article,2006,"Sherfy, M.H., T.A. Mollett, K.R. McGowan, and S.L. Daugherty",A Reexamination of Age-Related Variation in Body Weight and Morphometry of Maryland Nutria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250257,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Dorchester,Tudor Farms (near the town of Cambridge),38.449825,-75.928574,Map derived,Accurate,Tangier,2080110,2001,,,established,,Literature,,,Freshwater,17261,Journal Article,2006,"Sherfy, M.H., T.A. Mollett, K.R. McGowan, and S.L. Daugherty",A Reexamination of Age-Related Variation in Body Weight and Morphometry of Maryland Nutria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250255,1089,Mammals,Myocastoridae,Myocastor coypus,nutria,United States of America,MD,Dorchester,Blackwater National Wildlife Refuge,38.4272,-76.0867,GNIS,Accurate,Tangier,2080110,2001,,,established,,Literature,,,Freshwater,17261,Journal Article,2006,"Sherfy, M.H., T.A. Mollett, K.R. McGowan, and S.L. Daugherty",A Reexamination of Age-Related Variation in Body Weight and Morphometry of Maryland Nutria.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
